00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;01
02;00
08;20
91;313
214;261
300;444
368;194
133;81
34;50
29;13
19;11
12;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;01
00;00
00;00
00;00
00;00
00;00
00;00
00;00
00;01
02;01
00;00
00;00
00;00
00;00
00;00
00;00
03;02
01;01
02;00
00;00
03;00
00;00
00;02
02;01
01;01
00;00
01;00
01;00
00;02
01;00
