0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
0
8
20
91
313
214
261
300
444
368
194
133
81
34
50
29
13
19
11
12
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
1
0
0
0
0
0
0
0
0
0
0
0
0
3
2
1
1
2
0
0
0
3
0
0
0
0
2
2
1
1
1
0
0
1
0
1
0
0
2
1
0
0
